,iid_pid,iid,id,partner,pid,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,imprace,imprelig,income,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,gender,idg,condtn,wave,match,samerace,race_o,dec_o,field_cd,race,from,zipcode,goal,date,go_out,career_c
3368,3436.0,237.0,4.0,1.0,243.0,38.0,27.0,20.0,20.0,20.0,25.0,5.0,10.0,7.0,8.0,7.0,8.0,7.0,4.023778142448444,34.0,10.0,1.0,37405.0,1.0,1.0,10.0,7.0,8.0,9.0,9.0,1.0,1.0,10.0,6.0,8.0,6.0,2.0,9.0,2.0,10.0,4.0,13.000000000000002,10.0,20.0,20.0,20.0,20.0,10.0,0,7,1,10,0,1,2.0,1,7.0,2.0,lOS aNGELES,"91,206",3.0,7.0,4.0,6.0
3369,3435.0,236.0,3.0,9.0,251.0,39.0,33.0,19.0,19.0,19.0,19.0,19.0,5.0,4.0,8.0,7.0,3.0,8.0,4.3620236167742235,24.0,3.0,3.0,42225.0,9.0,6.0,3.0,7.0,9.0,9.0,7.0,1.0,8.0,7.0,5.0,4.0,7.0,4.0,10.0,4.0,2.0,7.0,12.999999999999998,15.0,20.0,15.0,20.0,15.0,15.0,0,5,1,10,0,0,6.0,0,10.0,4.0,Indiana,"46,815",2.0,7.0,1.0,2.0
3370,3434.0,236.0,3.0,8.0,250.0,39.0,25.0,20.0,20.0,20.0,20.0,10.0,10.0,3.0,8.0,5.0,4.0,4.0,4.0,24.0,3.0,3.0,42225.0,9.0,6.0,3.0,7.0,9.0,9.0,7.0,1.0,8.0,7.0,5.0,4.0,7.0,4.0,10.0,4.0,2.0,7.0,13.000000000000002,15.0,20.0,15.0,20.0,15.0,15.0,0,5,1,10,0,0,6.0,0,10.0,4.0,Indiana,"46,815",2.0,7.0,1.0,2.0
3371,3433.0,236.0,3.0,7.0,249.0,47.0,33.0,22.0,22.0,15.0,15.0,5.0,21.0,9.0,9.0,9.0,6.0,7.0,5.0,24.0,3.0,3.0,42225.0,9.0,6.0,3.0,7.0,9.0,9.0,7.0,1.0,8.0,7.0,5.0,4.0,7.0,4.0,10.0,4.0,2.0,7.0,13.0,15.0,20.0,15.0,20.0,15.0,15.0,0,5,1,10,0,0,6.0,0,10.0,4.0,Indiana,"46,815",2.0,7.0,1.0,2.0
3372,3432.0,236.0,3.0,6.0,248.0,-3.0,27.0,25.0,15.0,20.0,20.0,15.0,5.0,6.0,6.0,9.0,6.0,7.0,4.0,24.0,3.0,3.0,42225.0,9.0,6.0,3.0,7.0,9.0,9.0,7.0,1.0,8.0,7.0,5.0,4.0,7.0,4.0,10.0,4.0,2.0,7.0,13.000000000000002,15.0,20.0,15.0,20.0,15.0,15.0,0,5,1,10,0,0,6.0,0,10.0,4.0,Indiana,"46,815",2.0,7.0,1.0,2.0
3373,3431.0,236.0,3.0,5.0,247.0,-14.0,25.0,20.0,30.0,10.0,15.0,0.0,25.0,7.0,7.0,5.0,3.0,7.0,3.0,24.0,3.0,3.0,42225.0,9.0,6.0,3.0,7.0,9.0,9.0,7.0,1.0,8.0,7.0,5.0,4.0,7.0,4.0,10.0,4.0,2.0,7.0,12.999999999999998,15.0,20.0,15.0,20.0,15.0,15.0,0,5,1,10,0,1,4.0,0,10.0,4.0,Indiana,"46,815",2.0,7.0,1.0,2.0
3374,3430.0,236.0,3.0,4.0,246.0,26.0,25.0,35.0,20.0,10.0,20.0,10.0,5.0,2.0,3.0,5.934782916563683,2.0,5.869565833127365,4.0,24.0,3.0,3.0,42225.0,9.0,6.0,3.0,7.0,9.0,9.0,7.0,1.0,8.0,7.0,5.0,4.0,7.0,4.0,10.0,4.0,2.0,7.0,12.999999999999998,15.0,20.0,15.0,20.0,15.0,15.0,0,5,1,10,0,0,2.0,0,10.0,4.0,Indiana,"46,815",2.0,7.0,1.0,2.0
3375,3429.0,236.0,3.0,3.0,245.0,19.0,32.0,18.0,10.0,30.0,10.0,10.0,22.0,9.0,7.0,8.0,6.0,6.0,5.0,24.0,3.0,3.0,42225.0,9.0,6.0,3.0,7.0,9.0,9.0,7.0,1.0,8.0,7.0,5.0,4.0,7.0,4.0,10.0,4.0,2.0,7.0,13.0,15.0,20.0,15.0,20.0,15.0,15.0,0,5,1,10,0,0,2.0,1,10.0,4.0,Indiana,"46,815",2.0,7.0,1.0,2.0
3376,3428.0,236.0,3.0,2.0,244.0,7.0,28.0,20.0,20.0,20.0,10.0,10.0,20.0,4.0,6.0,7.0,2.0,2.0,1.0,24.0,3.0,3.0,42225.0,9.0,6.0,3.0,7.0,9.0,9.0,7.0,1.0,8.0,7.0,5.0,4.0,7.0,4.0,10.0,4.0,2.0,7.0,13.0,15.0,20.0,15.0,20.0,15.0,15.0,0,5,1,10,0,0,2.0,0,10.0,4.0,Indiana,"46,815",2.0,7.0,1.0,2.0
3377,3427.0,236.0,3.0,1.0,243.0,6.0,27.0,20.0,20.0,20.0,25.0,5.0,10.0,6.0,8.0,8.0,5.0,4.518708530639539,2.5112251183837238,24.0,3.0,3.0,42225.0,9.0,6.0,3.0,7.0,9.0,9.0,7.0,1.0,8.0,7.0,5.0,4.0,7.0,4.0,10.0,4.0,2.0,7.0,12.999999999999998,15.0,20.0,15.0,20.0,15.0,15.0,0,5,1,10,0,0,2.0,0,10.0,4.0,Indiana,"46,815",2.0,7.0,1.0,2.0
3378,3426.0,235.0,2.0,9.0,251.0,11.0,33.0,19.0,19.0,19.0,19.0,19.0,5.0,8.0,9.0,8.0,8.0,8.0,4.349691986590556,23.0,3.0,1.0,42225.00000000001,1.0,3.0,3.0,10.0,9.0,10.0,2.0,1.0,7.0,7.0,1.0,9.0,9.0,6.0,10.0,10.0,7.0,5.0,0.0,15.0,15.0,20.0,20.0,20.0,10.0,0,3,1,10,0,0,6.0,1,9.0,2.0,"Boston, MA","1,89",1.0,4.0,3.0,2.0
3379,3425.0,235.0,2.0,8.0,250.0,65.0,25.0,20.0,20.0,20.0,20.0,10.0,10.0,9.0,10.0,7.0,9.0,7.0,7.0,23.0,3.0,1.0,43401.24264832583,1.0,3.0,3.0,10.0,9.0,10.0,2.0,1.0,7.0,7.0,1.0,9.0,9.0,6.0,10.0,10.0,7.0,5.0,0.0,15.0,15.0,20.0,20.0,20.0,10.0,0,3,1,10,0,0,6.0,1,9.0,2.0,"Boston, MA","1,89",1.0,4.0,3.0,2.0
3380,3424.0,235.0,2.0,7.0,249.0,31.0,33.0,22.0,22.0,15.0,15.0,5.0,21.0,9.0,8.0,9.0,9.0,6.0,7.0,23.0,3.0,1.0,42225.0,1.0,3.0,3.0,10.0,9.0,10.0,2.0,1.0,7.0,7.0,1.0,9.0,9.0,6.0,10.0,10.0,7.0,5.0,0.0,15.0,15.0,20.0,20.0,20.0,10.0,0,3,1,10,0,0,6.0,1,9.0,2.0,"Boston, MA","1,89",1.0,4.0,3.0,2.0
3381,3423.0,235.0,2.0,6.0,248.0,4.0,27.0,25.0,15.0,20.0,20.0,15.0,5.0,7.0,8.0,6.0,8.0,6.0,4.0,23.0,3.0,1.0,42224.99999999999,1.0,3.0,3.0,10.0,9.0,10.0,2.0,1.0,7.0,7.0,1.0,9.0,9.0,6.0,10.0,10.0,7.0,5.0,0.0,15.0,15.0,20.0,20.0,20.0,10.0,0,3,1,10,1,0,6.0,1,9.0,2.0,"Boston, MA","1,89",1.0,4.0,3.0,2.0
3382,3422.0,235.0,2.0,5.0,247.0,-63.0,25.0,20.0,30.0,10.0,15.0,0.0,25.0,8.0,7.0,7.0,7.0,2.0,3.0,23.0,3.0,1.0,35700.13112716378,1.0,3.0,3.0,10.0,9.0,10.0,2.0,1.0,7.0,7.0,1.0,9.0,9.0,6.0,10.0,10.0,7.0,5.0,0.0,15.0,15.0,20.0,20.0,20.0,10.0,0,3,1,10,0,0,4.0,1,9.0,2.0,"Boston, MA","1,89",1.0,4.0,3.0,2.0
3383,3421.0,235.0,2.0,4.0,246.0,44.0,25.0,35.0,20.0,10.0,20.0,10.0,5.0,6.0,3.0,5.0,5.0,6.487669559513119,4.0,23.0,3.0,1.0,43324.94849337007,1.0,3.0,3.0,10.0,9.0,10.0,2.0,1.0,7.0,7.0,1.0,9.0,9.0,6.0,10.0,10.0,7.0,5.0,0.0,15.0,15.0,20.0,20.0,20.0,10.0,0,3,1,10,0,1,2.0,1,9.0,2.0,"Boston, MA","1,89",1.0,4.0,3.0,2.0
3384,3420.0,235.0,2.0,3.0,245.0,43.0,32.0,18.0,10.0,30.0,10.0,10.0,22.0,7.0,6.0,6.0,5.0,4.0,4.0,23.0,3.0,1.0,43307.844939101815,1.0,3.0,3.0,10.0,9.0,10.0,2.0,1.0,7.0,7.0,1.0,9.0,9.0,6.0,10.0,10.0,7.0,5.0,0.0,15.0,15.0,20.0,20.0,20.0,10.0,0,3,1,10,0,1,2.0,0,9.0,2.0,"Boston, MA","1,89",1.0,4.0,3.0,2.0
3385,3419.0,235.0,2.0,2.0,244.0,1.0,28.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,9.0,7.0,8.0,8.0,5.0,23.0,3.0,1.0,43217.72313956311,1.0,3.0,3.0,10.0,9.0,10.0,2.0,1.0,7.0,7.0,1.0,9.0,9.0,6.0,10.0,10.0,7.0,5.0,0.0,15.0,15.0,20.0,20.0,20.0,10.0,0,3,1,10,0,1,2.0,1,9.0,2.0,"Boston, MA","1,89",1.0,4.0,3.0,2.0
3386,3418.0,235.0,2.0,1.0,243.0,33.0,27.0,20.0,20.0,20.0,25.0,5.0,10.0,8.0,8.0,8.0,8.0,6.855448475285332,5.646298888704589,23.0,3.0,1.0,43319.42412330873,1.0,3.0,3.0,10.0,9.0,10.0,2.0,1.0,7.0,7.0,1.0,9.0,9.0,6.0,10.0,10.0,7.0,5.0,0.0,15.0,15.0,20.0,20.0,20.0,10.0,0,3,1,10,1,1,2.0,1,9.0,2.0,"Boston, MA","1,89",1.0,4.0,3.0,2.0
3387,3417.0,234.0,1.0,9.0,251.0,-12.0,33.0,19.0,19.0,19.0,19.0,19.0,5.0,8.0,8.0,8.0,6.0,9.0,6.671550603820627,22.0,1.0,5.0,44346.0,5.0,3.0,10.0,10.0,9.0,5.0,2.0,1.0,4.0,9.0,5.0,6.0,5.0,5.0,9.0,7.0,4.0,5.0,12.999999999999998,20.0,20.0,20.0,10.0,10.0,20.0,0,1,1,10,0,1,6.0,0,3.0,6.0,Virginia,"23,06",3.0,7.0,3.0,2.0
3388,3416.0,234.0,1.0,8.0,250.0,66.0,25.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,10.0,6.0,7.0,7.0,4.0,22.0,1.0,5.0,44346.0,5.0,3.0,10.0,10.0,9.0,5.0,2.0,1.0,4.0,9.0,5.0,6.0,5.0,5.0,9.0,7.0,4.0,5.0,13.0,20.0,20.0,20.0,10.0,10.0,20.0,0,1,1,10,0,1,6.0,0,3.0,6.0,Virginia,"23,06",3.0,7.0,3.0,2.0
3389,3415.0,234.0,1.0,7.0,249.0,3.0,33.0,22.0,22.0,15.0,15.0,5.0,21.0,9.0,9.0,8.0,9.0,7.0,9.0,22.0,1.0,5.0,44346.0,5.0,3.0,10.0,10.0,9.0,5.0,2.0,1.0,4.0,9.0,5.0,6.0,5.0,5.0,9.0,7.0,4.0,5.0,13.0,20.0,20.0,20.0,10.0,10.0,20.0,0,1,1,10,0,1,6.0,1,3.0,6.0,Virginia,"23,06",3.0,7.0,3.0,2.0
3390,3414.0,234.0,1.0,6.0,248.0,23.0,27.0,25.0,15.0,20.0,20.0,15.0,5.0,5.0,7.0,8.0,6.0,7.0,3.0,22.0,1.0,5.0,44346.0,5.0,3.0,10.0,10.0,9.0,5.0,2.0,1.0,4.0,9.0,5.0,6.0,5.0,5.0,9.0,7.0,4.0,5.0,13.000000000000002,20.0,20.0,20.0,10.0,10.0,20.0,0,1,1,10,0,1,6.0,0,3.0,6.0,Virginia,"23,06",3.0,7.0,3.0,2.0
3391,3413.0,234.0,1.0,5.0,247.0,-2.0,25.0,20.0,30.0,10.0,15.0,0.0,25.0,3.0,7.0,5.0,5.0,4.0,4.0,22.0,1.0,5.0,44346.0,5.0,3.0,10.0,10.0,9.0,5.0,2.0,1.0,4.0,9.0,5.0,6.0,5.0,5.0,9.0,7.0,4.0,5.0,12.999999999999998,20.0,20.0,20.0,10.0,10.0,20.0,0,1,1,10,0,0,4.0,1,3.0,6.0,Virginia,"23,06",3.0,7.0,3.0,2.0
3392,3412.0,234.0,1.0,4.0,246.0,44.0,25.0,35.0,20.0,10.0,20.0,10.0,5.0,3.0,6.0,7.0,6.093528372687258,8.446414285670034,3.5068905963565817,22.0,1.0,5.0,44346.0,5.0,3.0,10.0,10.0,9.0,5.0,2.0,1.0,4.0,9.0,5.0,6.0,5.0,5.0,9.0,7.0,4.0,5.0,12.999999999999998,20.0,20.0,20.0,10.0,10.0,20.0,0,1,1,10,0,0,2.0,0,3.0,6.0,Virginia,"23,06",3.0,7.0,3.0,2.0
3393,3411.0,234.0,1.0,3.0,245.0,5.0,32.0,18.0,10.0,30.0,10.0,10.0,22.0,8.0,7.0,6.0,6.0,7.43645092098643,5.0,22.0,1.0,5.0,44346.0,5.0,3.0,10.0,10.0,9.0,5.0,2.0,1.0,4.0,9.0,5.0,6.0,5.0,5.0,9.0,7.0,4.0,5.0,13.0,20.0,20.0,20.0,10.0,10.0,20.0,0,1,1,10,0,0,2.0,1,3.0,6.0,Virginia,"23,06",3.0,7.0,3.0,2.0
3394,3410.0,234.0,1.0,2.0,244.0,46.0,28.0,20.0,20.0,20.0,10.0,10.0,20.0,6.0,8.0,9.0,8.0,9.0,3.0,22.0,1.0,5.0,44346.0,5.0,3.0,10.0,10.0,9.0,5.0,2.0,1.0,4.0,9.0,5.0,6.0,5.0,5.0,9.0,7.0,4.0,5.0,13.0,20.0,20.0,20.0,10.0,10.0,20.0,0,1,1,10,0,0,2.0,0,3.0,6.0,Virginia,"23,06",3.0,7.0,3.0,2.0
3395,3409.0,234.0,1.0,1.0,243.0,43.0,27.0,20.0,20.0,20.0,25.0,5.0,10.0,6.0,9.0,7.0,7.0,8.0,3.0,22.0,1.0,5.0,44346.0,5.0,3.0,10.0,10.0,9.0,5.0,2.0,1.0,4.0,9.0,5.0,6.0,5.0,5.0,9.0,7.0,4.0,5.0,13.0,20.0,20.0,20.0,10.0,10.0,20.0,0,1,1,10,0,0,2.0,1,3.0,6.0,Virginia,"23,06",3.0,7.0,3.0,2.0
3396,3408.0,233.0,20.0,20.0,213.0,19.0,25.0,1552.0,1724.0,1724.0,1724.0,1724.0,1552.0,8.0,8.0,8.0,8.0,7.0,7.0,29.0,1.0,1.0,42397.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,16.489265214679204,14.0,20.0,18.0,16.0,14.0,18.0,1,40,2,9,0,0,3.0,0,13.0,4.0,J.P. Morgan,"10,017",1.0,3.0,2.0,7.0
3397,3407.0,233.0,20.0,19.0,212.0,-3.0,27.0,1429.0,1837.0,1837.0,1633.0,1837.0,1429.0,6.0,7.0,7.0,7.0,7.0,7.0,29.0,1.0,1.0,42397.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,16.48861356049106,14.0,20.0,18.0,16.0,14.0,18.0,1,40,2,9,1,0,3.0,1,13.0,4.0,J.P. Morgan,"10,017",1.0,3.0,2.0,7.0
3398,3406.0,233.0,20.0,18.0,211.0,19.0,28.0,1636.0,1636.0,1818.0,1818.0,1636.0,1455.0,5.0,5.0,7.0,5.0,9.0,4.0,29.0,1.0,1.0,42397.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,16.48925189937327,14.0,20.0,18.0,16.0,14.0,18.0,1,40,2,9,0,0,2.0,0,13.0,4.0,J.P. Morgan,"10,017",1.0,3.0,2.0,7.0
3399,3405.0,233.0,20.0,17.0,210.0,-22.0,29.0,20.0,1556.0,20.0,1556.0,1111.0,1778.0,4.0,2.0,2.0,9.0,9.0,2.9228534927810004,29.0,1.0,1.0,42397.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,16.48804397980753,14.0,20.0,18.0,16.0,14.0,18.0,1,40,2,9,0,0,2.0,0,13.0,4.0,J.P. Morgan,"10,017",1.0,3.0,2.0,7.0
3400,3404.0,233.0,20.0,16.0,209.0,4.0,28.0,1304.0,2174.0,1739.0,1739.0,1522.0,1522.0,5.0,6.000000000000001,7.0,6.232590174654404,8.0,5.821726783102936,29.0,1.0,1.0,42397.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,16.48879667429622,14.0,20.0,18.0,16.0,14.0,18.0,1,40,2,9,0,0,1.0,0,13.0,4.0,J.P. Morgan,"10,017",1.0,3.0,2.0,7.0
3401,3403.0,233.0,20.0,15.0,208.0,-3.0,25.0,1154.0,1346.0,1923.0,1923.0,1923.0,1731.0,6.0,8.0,8.0,8.0,8.0,7.0,29.0,1.0,1.0,42397.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,16.488583685797035,14.0,20.0,18.0,16.0,14.0,18.0,1,40,2,9,1,0,1.0,1,13.0,4.0,J.P. Morgan,"10,017",1.0,3.0,2.0,7.0
3402,3402.0,233.0,20.0,14.0,207.0,5.0,23.0,1731.0,1346.0,1731.0,1923.0,1923.0,1346.0,9.0,8.0,8.0,9.0,7.0,8.0,29.0,1.0,1.0,42397.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,16.488811720668693,14.0,20.0,18.0,16.0,14.0,18.0,1,40,2,9,0,0,2.0,0,13.0,4.0,J.P. Morgan,"10,017",1.0,3.0,2.0,7.0
3403,3401.0,233.0,20.0,13.0,206.0,-21.0,31.0,1458.0,1667.0,2083.0,1875.0,1667.0,125.0,1.0,7.0,7.0,7.0,7.0,7.0,29.0,1.0,1.0,42397.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,16.488040560023062,14.0,20.0,18.0,16.0,14.0,18.0,1,40,2,9,1,0,1.0,1,13.0,4.0,J.P. Morgan,"10,017",1.0,3.0,2.0,7.0
3404,3400.0,233.0,20.0,12.0,205.0,-19.0,23.0,1538.0,1731.0,1923.0,1923.0,1154.0,1731.0,6.0,8.0,7.0,7.0,9.0,8.0,29.0,1.0,1.0,42397.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,16.48809101630295,14.0,20.0,18.0,16.0,14.0,18.0,1,40,2,9,0,0,2.0,0,13.0,4.0,J.P. Morgan,"10,017",1.0,3.0,2.0,7.0
3405,3399.0,233.0,20.0,11.0,204.0,-17.0,26.0,1961.0,1569.0,1765.0,1569.0,1765.0,1373.0,6.0,8.0,9.0,6.0,8.0,7.0,29.0,1.0,1.0,42397.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,16.4881416614528,14.0,20.0,18.0,16.0,14.0,18.0,1,40,2,9,0,0,2.0,0,13.0,4.0,J.P. Morgan,"10,017",1.0,3.0,2.0,7.0
3406,3398.0,233.0,20.0,10.0,203.0,2.0,22.0,16.0,20.0,18.0,20.0,18.0,8.0,6.0,10.0,9.0,7.000000000000001,10.0,3.0,29.0,1.0,1.0,42397.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,12.999999999999998,14.0,20.0,18.0,16.0,14.0,18.0,1,40,2,9,0,0,2.0,0,13.0,4.0,J.P. Morgan,"10,017",1.0,3.0,2.0,7.0
3407,3397.0,233.0,20.0,9.0,202.0,9.0,22.0,1538.0,1923.0,1923.0,1923.0,1538.0,1154.0,7.0,8.0,8.0,9.0,7.0,5.0,29.0,1.0,1.0,42397.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,16.488894556233916,14.0,20.0,18.0,16.0,14.0,18.0,1,40,2,9,1,0,2.0,1,13.0,4.0,J.P. Morgan,"10,017",1.0,3.0,2.0,7.0
3408,3396.0,233.0,20.0,8.0,201.0,28.0,25.0,1538.0,1731.0,1731.0,1731.0,1731.0,1538.0,4.0,8.0,8.0,3.0,8.0,6.744227159161413,29.0,1.0,1.0,42397.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,16.489454082566873,14.0,20.0,18.0,16.0,14.0,18.0,1,40,2,9,0,0,2.0,0,13.0,4.0,J.P. Morgan,"10,017",1.0,3.0,2.0,7.0
3409,3395.0,233.0,20.0,7.0,200.0,-8.0,25.0,1321.0,1887.0,1887.0,1698.0,1698.0,1509.0,5.847576219965597,9.576211890017202,8.576211890017202,6.423788109982799,8.576211890017202,6.523870234502493,29.0,1.0,1.0,42397.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,16.4883757332953,14.0,20.0,18.0,16.0,14.0,18.0,1,40,2,9,0,0,2.0,0,13.0,4.0,J.P. Morgan,"10,017",1.0,3.0,2.0,7.0
3410,3394.0,233.0,20.0,6.0,199.0,-23.0,30.0,175.0,175.0,20.0,125.0,20.0,125.0,8.0,10.0,10.0,6.0,8.0,2.0,29.0,1.0,1.0,42397.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,13.0,14.0,20.0,18.0,16.0,14.0,18.0,1,40,2,9,0,0,2.0,0,13.0,4.0,J.P. Morgan,"10,017",1.0,3.0,2.0,7.0
3411,3393.0,233.0,20.0,5.0,198.0,44.0,23.0,1538.0,1923.0,1731.0,1923.0,962.0,1923.0,4.0,6.0,6.0,7.0,6.0,5.0,29.0,1.0,1.0,42397.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,16.48991625288179,14.0,20.0,18.0,16.0,14.0,18.0,1,40,2,9,0,1,4.0,0,13.0,4.0,J.P. Morgan,"10,017",1.0,3.0,2.0,7.0
3412,3392.0,233.0,20.0,4.0,197.0,18.0,24.0,14.0,18.0,20.0,18.0,16.0,14.0,7.0,7.0,7.0,7.0,7.0,7.0,29.0,1.0,1.0,42397.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,13.0,14.0,20.0,18.0,16.0,14.0,18.0,1,40,2,9,0,0,6.0,0,13.0,4.0,J.P. Morgan,"10,017",1.0,3.0,2.0,7.0
3413,3391.0,233.0,20.0,3.0,196.0,7.0,25.0,1765.0,1765.0,1765.0,1569.0,1569.0,1569.0,2.0,8.0,7.0,3.0,3.314629836265332,9.0,29.0,1.0,1.0,42397.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,16.488792553941476,14.0,20.0,18.0,16.0,14.0,18.0,1,40,2,9,0,1,4.0,0,13.0,4.0,J.P. Morgan,"10,017",1.0,3.0,2.0,7.0
3414,3390.0,233.0,20.0,2.0,195.0,-5.0,27.0,1538.0,1923.0,1923.0,1923.0,1346.0,1346.0,6.0,9.0,10.0,9.0,8.0,7.0,29.0,1.0,1.0,42397.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,16.48842684204211,14.0,20.0,18.0,16.0,14.0,18.0,1,40,2,9,1,0,2.0,1,13.0,4.0,J.P. Morgan,"10,017",1.0,3.0,2.0,7.0
3415,3389.0,233.0,20.0,1.0,194.0,17.0,24.0,16.0,16.0,20.0,16.0,18.0,14.0,6.0,7.0,9.0,7.0,8.0,6.0,29.0,1.0,1.0,42397.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,13.000000000000002,14.0,20.0,18.0,16.0,14.0,18.0,1,40,2,9,0,0,2.0,0,13.0,4.0,J.P. Morgan,"10,017",1.0,3.0,2.0,7.0
3416,3388.0,232.0,19.0,20.0,213.0,14.0,25.0,1552.0,1724.0,1724.0,1724.0,1724.0,1552.0,6.0,7.0,7.0,7.0,7.0,7.0,31.0,4.0,7.0,45300.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,5.22620414711439,1778.0,1778.0,1778.0,1778.0,1333.0,1556.0,1,38,2,9,0,0,3.0,0,13.0,2.0,"Washington, DC","10,471",2.0,5.0,4.0,9.0
3417,3387.0,232.0,19.0,19.0,212.0,38.0,27.0,1429.0,1837.0,1837.0,1633.0,1837.0,1429.0,6.0,6.0,7.0,6.0,6.0,6.0,31.0,4.0,7.0,45300.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,5.226217698939269,1778.0,1778.0,1778.0,1778.0,1333.0,1556.0,1,38,2,9,0,0,3.0,0,13.0,2.0,"Washington, DC","10,471",2.0,5.0,4.0,9.0
3418,3386.0,232.0,19.0,18.0,211.0,-28.0,28.0,1636.0,1636.0,1818.0,1818.0,1636.0,1455.0,5.0,10.0,10.0,10.0,9.0,9.0,31.0,4.0,7.0,45300.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,5.225998219496889,1778.0,1778.0,1778.0,1778.0,1333.0,1556.0,1,38,2,9,0,1,2.0,0,13.0,2.0,"Washington, DC","10,471",2.0,5.0,4.0,9.0
3419,3385.0,232.0,19.0,17.0,210.0,57.0,29.0,20.0,1556.0,20.0,1556.0,1111.0,1778.0,3.0,9.0,9.0,1.0,5.487504654171367,5.0,31.0,4.0,7.0,45300.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,1.0,1778.0,1778.0,1778.0,1778.0,1333.0,1556.0,1,38,2,9,0,1,2.0,0,13.0,2.0,"Washington, DC","10,471",2.0,5.0,4.0,9.0
