,iid_pid,iid,id,round,order,partner,pid,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,imprace,imprelig,income,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,gender,idg,condtn,wave,position,positin1,match,samerace,race_o,dec_o,field,race,from,zipcode,goal,date,go_out,career
3739,3065.0,216.0,3.0,20.0,6.0,17.0,210.0,37.0,29.0,20.0,1556.0,20.0,1556.0,1111.0,1778.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,7.0,1.0,55080.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,6.0,9.002425824979415,7.5,17.5,20.0,22.5,12.5,20.0,1,6,2,9,1,16.0,0,1,2.0,0,MBA,2.0,San Francisco,"10,021",2.0,5.0,3.0,Consulting
3740,3064.0,216.0,3.0,20.0,5.0,16.0,209.0,9.0,28.0,1304.0,2174.0,1739.0,1739.0,1522.0,1522.0,5.0,6.0,7.0,8.0,6.554686849353472,6.14745057315272,27.0,7.0,1.0,55080.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,6.0,9.002679352716502,7.5,17.5,20.0,22.5,12.5,20.0,1,6,2,9,20,16.0,0,0,1.0,0,MBA,2.0,San Francisco,"10,021",2.0,5.0,3.0,Consulting
3741,3063.0,216.0,3.0,20.0,20.0,15.0,208.0,5.0,25.0,1154.0,1346.0,1923.0,1923.0,1923.0,1731.0,5.0,5.0,10.0,5.0,5.0,5.0,27.0,7.0,1.0,55080.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,6.0,9.002882729302035,7.5,17.5,20.0,22.5,12.5,20.0,1,6,2,9,15,16.0,0,0,1.0,0,MBA,2.0,San Francisco,"10,021",2.0,5.0,3.0,Consulting
3742,3062.0,216.0,3.0,20.0,9.0,14.0,207.0,-4.0,23.0,1731.0,1346.0,1731.0,1923.0,1923.0,1346.0,3.0,8.0,8.0,9.0,4.0,5.0,27.0,7.0,1.0,55080.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,6.0,9.002870540168777,7.5,17.5,20.0,22.5,12.5,20.0,1,6,2,9,4,16.0,0,1,2.0,0,MBA,2.0,San Francisco,"10,021",2.0,5.0,3.0,Consulting
3743,3061.0,216.0,3.0,20.0,1.0,13.0,206.0,5.0,31.0,1458.0,1667.0,2083.0,1875.0,1667.0,125.0,2.0,8.0,8.0,7.0,8.0,5.0,27.0,7.0,1.0,55080.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,6.0,9.002746195027264,7.5,17.5,20.0,22.5,12.5,20.0,1,6,2,9,16,16.0,0,0,1.0,1,MBA,2.0,San Francisco,"10,021",2.0,5.0,3.0,Consulting
3744,3060.0,216.0,3.0,20.0,18.0,12.0,205.0,39.0,23.0,1538.0,1731.0,1923.0,1923.0,1154.0,1731.0,2.0,8.0,4.0,4.0,7.0,2.0,27.0,7.0,1.0,55080.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,6.0,9.002649796242567,7.5,17.5,20.0,22.5,12.5,20.0,1,6,2,9,13,16.0,0,1,2.0,0,MBA,2.0,San Francisco,"10,021",2.0,5.0,3.0,Consulting
3745,3059.0,216.0,3.0,20.0,2.0,11.0,204.0,-8.0,26.0,1961.0,1569.0,1765.0,1569.0,1765.0,1373.0,3.0,8.0,10.0,6.0,10.0,7.0,27.0,7.0,1.0,55080.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,6.0,9.002906013874775,7.5,17.5,20.0,22.5,12.5,20.0,1,6,2,9,17,16.0,0,1,2.0,0,MBA,2.0,San Francisco,"10,021",2.0,5.0,3.0,Consulting
3746,3058.0,216.0,3.0,20.0,16.0,10.0,203.0,22.0,22.0,16.0,20.0,18.0,20.0,18.0,8.0,2.0,5.0,6.0,5.0,7.0,4.0,27.0,7.0,1.0,55080.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,6.0,13.0,7.5,17.5,20.0,22.5,12.5,20.0,1,6,2,9,11,16.0,0,1,2.0,0,MBA,2.0,San Francisco,"10,021",2.0,5.0,3.0,Consulting
3747,3057.0,216.0,3.0,20.0,17.0,9.0,202.0,5.0,22.0,1538.0,1923.0,1923.0,1923.0,1538.0,1154.0,5.0,8.0,7.0,8.0,9.0,7.0,27.0,7.0,1.0,55080.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,6.0,9.003007227248975,7.5,17.5,20.0,22.5,12.5,20.0,1,6,2,9,12,16.0,0,1,2.0,0,MBA,2.0,San Francisco,"10,021",2.0,5.0,3.0,Consulting
3748,3056.0,216.0,3.0,20.0,14.0,8.0,201.0,-33.0,25.0,1538.0,1731.0,1731.0,1731.0,1731.0,1538.0,3.0,8.0,8.0,7.0,7.910207534977004,3.571528520405757,27.0,7.0,1.0,55080.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,6.0,9.00327484220297,7.5,17.5,20.0,22.5,12.5,20.0,1,6,2,9,9,16.0,0,1,2.0,0,MBA,2.0,San Francisco,"10,021",2.0,5.0,3.0,Consulting
3749,3055.0,216.0,3.0,20.0,3.0,7.0,200.0,15.0,25.0,1321.0,1887.0,1887.0,1698.0,1698.0,1509.0,3.0,7.0,7.0,6.0,8.544724603908488,6.023261115434622,27.0,7.0,1.0,55080.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,6.0,9.002837061843369,7.5,17.5,20.0,22.5,12.5,20.0,1,6,2,9,18,16.0,0,1,2.0,0,MBA,2.0,San Francisco,"10,021",2.0,5.0,3.0,Consulting
3750,3054.0,216.0,3.0,20.0,4.0,6.0,199.0,31.0,30.0,175.0,175.0,20.0,125.0,20.0,125.0,1.0,6.0,6.0,6.0,7.0,2.0,27.0,7.0,1.0,55080.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,6.0,13.0,7.5,17.5,20.0,22.5,12.5,20.0,1,6,2,9,19,16.0,0,1,2.0,0,MBA,2.0,San Francisco,"10,021",2.0,5.0,3.0,Consulting
3751,3053.0,216.0,3.0,20.0,19.0,5.0,198.0,-22.0,23.0,1538.0,1923.0,1731.0,1923.0,962.0,1923.0,3.0,4.0,5.0,6.0,6.0,7.0,27.0,7.0,1.0,55080.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,6.0,9.003328482068076,7.5,17.5,20.0,22.5,12.5,20.0,1,6,2,9,14,16.0,0,0,4.0,0,MBA,2.0,San Francisco,"10,021",2.0,5.0,3.0,Consulting
3752,3052.0,216.0,3.0,20.0,8.0,4.0,197.0,66.0,24.0,14.0,18.0,20.0,18.0,16.0,14.0,7.0,6.0,7.0,7.0,7.0,4.0,27.0,7.0,1.0,55080.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,6.0,12.999999999999998,7.5,17.5,20.0,22.5,12.5,20.0,1,6,2,9,3,16.0,0,0,6.0,0,MBA,2.0,San Francisco,"10,021",2.0,5.0,3.0,Consulting
3753,3051.0,216.0,3.0,20.0,10.0,3.0,196.0,3.0,25.0,1765.0,1765.0,1765.0,1569.0,1569.0,1569.0,2.0,3.0,5.0,5.0,5.346745781377573,5.924773213564142,27.0,7.0,1.0,55080.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,6.0,9.003106812137641,7.5,17.5,20.0,22.5,12.5,20.0,1,6,2,9,5,16.0,0,0,4.0,0,MBA,2.0,San Francisco,"10,021",2.0,5.0,3.0,Consulting
3754,3050.0,216.0,3.0,20.0,11.0,2.0,195.0,-3.0,27.0,1538.0,1923.0,1923.0,1923.0,1346.0,1346.0,5.0,8.0,7.0,6.0,8.0,6.0,27.0,7.0,1.0,55080.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,6.0,9.003189023463886,7.5,17.5,20.0,22.5,12.5,20.0,1,6,2,9,6,16.0,0,1,2.0,0,MBA,2.0,San Francisco,"10,021",2.0,5.0,3.0,Consulting
3755,3049.0,216.0,3.0,20.0,7.0,1.0,194.0,34.0,24.0,16.0,16.0,20.0,16.0,18.0,14.0,4.0,8.0,8.0,6.0,8.0,5.0,27.0,7.0,1.0,55080.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,6.0,13.0,7.5,17.5,20.0,22.5,12.5,20.0,1,6,2,9,2,16.0,0,1,2.0,0,MBA,2.0,San Francisco,"10,021",2.0,5.0,3.0,Consulting
3756,3048.0,215.0,2.0,20.0,6.0,20.0,213.0,28.0,25.0,1552.0,1724.0,1724.0,1724.0,1724.0,1552.0,6.0,9.0,9.0,7.0,9.0,6.0,26.0,3.0,1.0,53501.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,7.0,16.486690530406566,14.890000343322754,19.149999618530273,21.280000686645508,19.149999618530273,14.890000343322754,10.640000343322754,1,4,2,9,8,3.0,0,0,3.0,0,MBA,4.0,Baltimore,"21,093",1.0,4.0,1.0,Finance
3757,3047.0,215.0,2.0,20.0,8.0,19.0,212.0,17.0,27.0,1429.0,1837.0,1837.0,1633.0,1837.0,1429.0,7.0,6.0,8.0,7.0,8.0,7.0,26.0,3.0,1.0,53501.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,7.0,16.486135954059478,14.890000343322754,19.149999618530273,21.280000686645508,19.149999618530273,14.890000343322754,10.640000343322754,1,4,2,9,10,3.0,1,0,3.0,1,MBA,4.0,Baltimore,"21,093",1.0,4.0,1.0,Finance
3758,3046.0,215.0,2.0,20.0,5.0,18.0,211.0,23.0,28.0,1636.0,1636.0,1818.0,1818.0,1636.0,1455.0,4.0,7.0,8.0,5.0,10.0,7.0,26.0,3.0,1.0,53501.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,7.0,16.486426377588987,14.890000343322754,19.149999618530273,21.280000686645508,19.149999618530273,14.890000343322754,10.640000343322754,1,4,2,9,7,3.0,0,0,2.0,0,MBA,4.0,Baltimore,"21,093",1.0,4.0,1.0,Finance
3759,3045.0,215.0,2.0,20.0,19.0,17.0,210.0,-1.0,29.0,20.0,1556.0,20.0,1556.0,1111.0,1778.0,7.0,8.0,8.0,9.0,9.0,10.0,26.0,3.0,1.0,53501.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,7.0,16.4852084718518,14.890000343322754,19.149999618530273,21.280000686645508,19.149999618530273,14.890000343322754,10.640000343322754,1,4,2,9,1,3.0,1,0,2.0,1,MBA,4.0,Baltimore,"21,093",1.0,4.0,1.0,Finance
3760,3044.0,215.0,2.0,20.0,18.0,16.0,209.0,-13.0,28.0,1304.0,2174.0,1739.0,1739.0,1522.0,1522.0,8.0,5.961929847157201,8.0,7.539832107516806,8.0,6.1445015040959055,26.0,3.0,1.0,53501.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,7.0,16.484613351489415,14.890000343322754,19.149999618530273,21.280000686645508,19.149999618530273,14.890000343322754,10.640000343322754,1,4,2,9,20,3.0,0,0,1.0,0,MBA,4.0,Baltimore,"21,093",1.0,4.0,1.0,Finance
3761,3043.0,215.0,2.0,20.0,13.0,15.0,208.0,-11.0,25.0,1154.0,1346.0,1923.0,1923.0,1923.0,1731.0,10.0,10.0,10.0,10.0,10.0,10.0,26.0,3.0,1.0,53501.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,7.0,16.48470787644532,14.890000343322754,19.149999618530273,21.280000686645508,19.149999618530273,14.890000343322754,10.640000343322754,1,4,2,9,15,3.0,1,0,1.0,1,MBA,4.0,Baltimore,"21,093",1.0,4.0,1.0,Finance
3762,3042.0,215.0,2.0,20.0,2.0,14.0,207.0,36.0,23.0,1731.0,1346.0,1731.0,1923.0,1923.0,1346.0,6.0,9.0,10.0,8.0,10.0,7.0,26.0,3.0,1.0,53501.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,7.0,16.487035511934167,14.890000343322754,19.149999618530273,21.280000686645508,19.149999618530273,14.890000343322754,10.640000343322754,1,4,2,9,4,3.0,0,0,2.0,0,MBA,4.0,Baltimore,"21,093",1.0,4.0,1.0,Finance
3763,3041.0,215.0,2.0,20.0,14.0,13.0,206.0,1.0,31.0,1458.0,1667.0,2083.0,1875.0,1667.0,125.0,7.0,7.0,7.0,7.0,7.0,7.0,26.0,3.0,1.0,53501.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,7.0,16.485266963476256,14.890000343322754,19.149999618530273,21.280000686645508,19.149999618530273,14.890000343322754,10.640000343322754,1,4,2,9,16,3.0,0,0,1.0,1,MBA,4.0,Baltimore,"21,093",1.0,4.0,1.0,Finance
3764,3040.0,215.0,2.0,20.0,11.0,12.0,205.0,32.0,23.0,1538.0,1731.0,1923.0,1923.0,1154.0,1731.0,10.0,8.0,8.0,8.0,8.0,8.0,26.0,3.0,1.0,53501.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,7.0,16.486796155058162,14.890000343322754,19.149999618530273,21.280000686645508,19.149999618530273,14.890000343322754,10.640000343322754,1,4,2,9,13,3.0,0,0,2.0,0,MBA,4.0,Baltimore,"21,093",1.0,4.0,1.0,Finance
3765,3039.0,215.0,2.0,20.0,15.0,11.0,204.0,48.0,26.0,1961.0,1569.0,1765.0,1569.0,1765.0,1373.0,7.0,7.0,9.0,8.0,8.0,6.0,26.0,3.0,1.0,53501.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,7.0,16.487577012933947,14.890000343322754,19.149999618530273,21.280000686645508,19.149999618530273,14.890000343322754,10.640000343322754,1,4,2,9,17,3.0,0,0,2.0,0,MBA,4.0,Baltimore,"21,093",1.0,4.0,1.0,Finance
3766,3038.0,215.0,2.0,20.0,9.0,10.0,203.0,43.0,22.0,16.0,20.0,18.0,20.0,18.0,8.0,7.0,6.0,6.0,8.0,8.0,7.0,26.0,3.0,1.0,53501.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,7.0,12.999999999999998,14.890000343322754,19.149999618530273,21.280000686645508,19.149999618530273,14.890000343322754,10.640000343322754,1,4,2,9,11,3.0,0,0,2.0,0,MBA,4.0,Baltimore,"21,093",1.0,4.0,1.0,Finance
3767,3037.0,215.0,2.0,20.0,10.0,9.0,202.0,43.0,22.0,1538.0,1923.0,1923.0,1923.0,1538.0,1154.0,7.0,8.0,7.0,8.0,9.0,7.0,26.0,3.0,1.0,53501.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,7.0,16.48731985576035,14.890000343322754,19.149999618530273,21.280000686645508,19.149999618530273,14.890000343322754,10.640000343322754,1,4,2,9,12,3.0,0,0,2.0,0,MBA,4.0,Baltimore,"21,093",1.0,4.0,1.0,Finance
3768,3036.0,215.0,2.0,20.0,7.0,8.0,201.0,41.0,25.0,1538.0,1731.0,1731.0,1731.0,1731.0,1538.0,7.0,8.0,8.0,8.0,8.0,7.0,26.0,3.0,1.0,53501.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,7.0,16.487217258632285,14.890000343322754,19.149999618530273,21.280000686645508,19.149999618530273,14.890000343322754,10.640000343322754,1,4,2,9,9,3.0,0,0,2.0,0,MBA,4.0,Baltimore,"21,093",1.0,4.0,1.0,Finance
3769,3035.0,215.0,2.0,20.0,16.0,7.0,200.0,-8.0,25.0,1321.0,1887.0,1887.0,1698.0,1698.0,1509.0,6.0,8.0,8.0,8.0,8.0,6.0374579342082795,26.0,3.0,1.0,53501.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,7.0,16.484742381517975,14.890000343322754,19.149999618530273,21.280000686645508,19.149999618530273,14.890000343322754,10.640000343322754,1,4,2,9,18,3.0,0,0,2.0,0,MBA,4.0,Baltimore,"21,093",1.0,4.0,1.0,Finance
3770,3034.0,215.0,2.0,20.0,17.0,6.0,199.0,49.0,30.0,175.0,175.0,20.0,125.0,20.0,125.0,6.0,6.0,8.0,6.0,8.0,5.0,26.0,3.0,1.0,53501.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,7.0,13.0,14.890000343322754,19.149999618530273,21.280000686645508,19.149999618530273,14.890000343322754,10.640000343322754,1,4,2,9,19,3.0,1,0,2.0,1,MBA,4.0,Baltimore,"21,093",1.0,4.0,1.0,Finance
3771,3033.0,215.0,2.0,20.0,12.0,5.0,198.0,-36.0,23.0,1538.0,1923.0,1731.0,1923.0,962.0,1923.0,4.0,5.0,5.0,6.0,6.0,5.0,26.0,3.0,1.0,53501.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,7.0,16.483346808958633,14.890000343322754,19.149999618530273,21.280000686645508,19.149999618530273,14.890000343322754,10.640000343322754,1,4,2,9,14,3.0,0,1,4.0,0,MBA,4.0,Baltimore,"21,093",1.0,4.0,1.0,Finance
3772,3032.0,215.0,2.0,20.0,1.0,4.0,197.0,32.0,24.0,14.0,18.0,20.0,18.0,16.0,14.0,8.0,8.0,8.0,8.0,8.0,1.0,26.0,3.0,1.0,53501.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,7.0,13.0,14.890000343322754,19.149999618530273,21.280000686645508,19.149999618530273,14.890000343322754,10.640000343322754,1,4,2,9,3,3.0,0,0,6.0,0,MBA,4.0,Baltimore,"21,093",1.0,4.0,1.0,Finance
3773,3031.0,215.0,2.0,20.0,3.0,3.0,196.0,-38.0,25.0,1765.0,1765.0,1765.0,1569.0,1569.0,1569.0,5.0,6.0,7.0,6.0,7.0,5.0,26.0,3.0,1.0,53501.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,7.0,16.483239224932927,14.890000343322754,19.149999618530273,21.280000686645508,19.149999618530273,14.890000343322754,10.640000343322754,1,4,2,9,5,3.0,0,1,4.0,1,MBA,4.0,Baltimore,"21,093",1.0,4.0,1.0,Finance
3774,3030.0,215.0,2.0,20.0,4.0,2.0,195.0,41.0,27.0,1538.0,1923.0,1923.0,1923.0,1346.0,1346.0,7.0,8.0,9.0,9.0,8.0,9.0,26.0,3.0,1.0,53501.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,7.0,16.487169489468695,14.890000343322754,19.149999618530273,21.280000686645508,19.149999618530273,14.890000343322754,10.640000343322754,1,4,2,9,6,3.0,1,0,2.0,1,MBA,4.0,Baltimore,"21,093",1.0,4.0,1.0,Finance
3775,3029.0,215.0,2.0,20.0,20.0,1.0,194.0,74.0,24.0,16.0,16.0,20.0,16.0,18.0,14.0,9.0,9.0,9.0,9.0,9.0,7.0,26.0,3.0,1.0,53501.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,7.0,13.000000000000002,14.890000343322754,19.149999618530273,21.280000686645508,19.149999618530273,14.890000343322754,10.640000343322754,1,4,2,9,2,3.0,0,0,2.0,1,MBA,4.0,Baltimore,"21,093",1.0,4.0,1.0,Finance
3776,3028.0,214.0,1.0,20.0,4.0,20.0,213.0,38.0,25.0,1552.0,1724.0,1724.0,1724.0,1724.0,1552.0,8.0,9.0,10.0,7.0,7.0,6.0,23.0,6.0,8.0,46792.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,6.0,16.486859027686638,17.020000457763672,21.280000686645508,17.020000457763672,21.280000686645508,14.890000343322754,8.510000228881836,1,2,2,9,8,5.0,0,0,3.0,0,Computational Biochemsistry,2.0,Philadelphia,"19,046",1.0,6.0,2.0,Research Scientist
3777,3027.0,214.0,1.0,20.0,6.0,19.0,212.0,48.0,27.0,1429.0,1837.0,1837.0,1633.0,1837.0,1429.0,6.0,7.0,8.0,7.0,9.0,5.0,23.0,6.0,8.0,46792.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,6.0,16.48735445989053,17.020000457763672,21.280000686645508,17.020000457763672,21.280000686645508,14.890000343322754,8.510000228881836,1,2,2,9,10,5.0,0,0,3.0,0,Computational Biochemsistry,2.0,Philadelphia,"19,046",1.0,6.0,2.0,Research Scientist
3778,3026.0,214.0,1.0,20.0,3.0,18.0,211.0,0.0,28.0,1636.0,1636.0,1818.0,1818.0,1636.0,1455.0,6.0,8.0,10.0,7.0,9.0,2.0,23.0,6.0,8.0,46792.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,6.0,16.48491488306182,17.020000457763672,21.280000686645508,17.020000457763672,21.280000686645508,14.890000343322754,8.510000228881836,1,2,2,9,7,5.0,0,1,2.0,0,Computational Biochemsistry,2.0,Philadelphia,"19,046",1.0,6.0,2.0,Research Scientist
3779,3025.0,214.0,1.0,20.0,17.0,17.0,210.0,41.0,29.0,20.0,1556.0,20.0,1556.0,1111.0,1778.0,7.0,10.0,4.0,5.0,6.261871882093134,6.0,23.0,6.0,8.0,46792.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,6.0,16.486952512797174,17.020000457763672,21.280000686645508,17.020000457763672,21.280000686645508,14.890000343322754,8.510000228881836,1,2,2,9,1,5.0,1,1,2.0,1,Computational Biochemsistry,2.0,Philadelphia,"19,046",1.0,6.0,2.0,Research Scientist
3780,3024.0,214.0,1.0,20.0,16.0,16.0,209.0,13.0,28.0,1304.0,2174.0,1739.0,1739.0,1522.0,1522.0,6.0,5.0,5.0,6.0,5.0,5.0,23.0,6.0,8.0,46792.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,6.0,16.48551648150217,17.020000457763672,21.280000686645508,17.020000457763672,21.280000686645508,14.890000343322754,8.510000228881836,1,2,2,9,20,5.0,0,0,1.0,0,Computational Biochemsistry,2.0,Philadelphia,"19,046",1.0,6.0,2.0,Research Scientist
3781,3023.0,214.0,1.0,20.0,11.0,15.0,208.0,36.0,25.0,1154.0,1346.0,1923.0,1923.0,1923.0,1731.0,5.0,8.0,8.0,8.0,8.0,7.0,23.0,6.0,8.0,46792.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,6.0,16.48669014509513,17.020000457763672,21.280000686645508,17.020000457763672,21.280000686645508,14.890000343322754,8.510000228881836,1,2,2,9,15,5.0,0,0,1.0,0,Computational Biochemsistry,2.0,Philadelphia,"19,046",1.0,6.0,2.0,Research Scientist
3782,3022.0,214.0,1.0,20.0,20.0,14.0,207.0,32.0,23.0,1731.0,1346.0,1731.0,1923.0,1923.0,1346.0,4.0,6.0,6.0,4.0,4.0,4.0,23.0,6.0,8.0,46792.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,6.0,16.486454663741835,17.020000457763672,21.280000686645508,17.020000457763672,21.280000686645508,14.890000343322754,8.510000228881836,1,2,2,9,4,5.0,0,1,2.0,0,Computational Biochemsistry,2.0,Philadelphia,"19,046",1.0,6.0,2.0,Research Scientist
3783,3021.0,214.0,1.0,20.0,12.0,13.0,206.0,0.0,31.0,1458.0,1667.0,2083.0,1875.0,1667.0,125.0,5.0,7.0,7.0,6.0,9.0,1.0,23.0,6.0,8.0,46792.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,6.0,16.484827780188784,17.020000457763672,21.280000686645508,17.020000457763672,21.280000686645508,14.890000343322754,8.510000228881836,1,2,2,9,16,5.0,0,0,1.0,0,Computational Biochemsistry,2.0,Philadelphia,"19,046",1.0,6.0,2.0,Research Scientist
3784,3020.0,214.0,1.0,20.0,9.0,12.0,205.0,32.0,23.0,1538.0,1731.0,1923.0,1923.0,1154.0,1731.0,5.0,6.0,7.0,6.0,7.0,5.0,23.0,6.0,8.0,46792.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,6.0,16.486458525365997,17.020000457763672,21.280000686645508,17.020000457763672,21.280000686645508,14.890000343322754,8.510000228881836,1,2,2,9,13,5.0,0,1,2.0,0,Computational Biochemsistry,2.0,Philadelphia,"19,046",1.0,6.0,2.0,Research Scientist
3785,3019.0,214.0,1.0,20.0,13.0,11.0,204.0,5.0,26.0,1961.0,1569.0,1765.0,1569.0,1765.0,1373.0,5.0,6.0,7.0,8.0,7.0,6.0,23.0,6.0,8.0,46792.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,6.0,16.485053961947497,17.020000457763672,21.280000686645508,17.020000457763672,21.280000686645508,14.890000343322754,8.510000228881836,1,2,2,9,17,5.0,0,1,2.0,0,Computational Biochemsistry,2.0,Philadelphia,"19,046",1.0,6.0,2.0,Research Scientist
